station,latitude,longitude,timestamp,pred_no2,pred_o3
Shadipur,28.651,77.162,2025-09-09 23:00:00,80.56556,17.89966
Shadipur,28.651,77.162,2025-09-10 00:00:00,99.08908,13.701372
Shadipur,28.651,77.162,2025-09-10 01:00:00,89.9486,23.092976
Shadipur,28.651,77.162,2025-09-10 02:00:00,83.76908,17.722567
Shadipur,28.651,77.162,2025-09-10 03:00:00,94.02314,15.817996
Shadipur,28.651,77.162,2025-09-10 04:00:00,84.892075,20.46196
Shadipur,28.651,77.162,2025-09-10 05:00:00,93.61606,15.43659
Shadipur,28.651,77.162,2025-09-10 06:00:00,84.67564,20.194914
Shadipur,28.651,77.162,2025-09-10 07:00:00,90.40234,15.317898
Shadipur,28.651,77.162,2025-09-10 08:00:00,87.00653,20.617281
Shadipur,28.651,77.162,2025-09-10 09:00:00,92.58297,16.171926
Shadipur,28.651,77.162,2025-09-10 10:00:00,83.67751,19.420866
Shadipur,28.651,77.162,2025-09-10 11:00:00,94.597206,20.012442
Shadipur,28.651,77.162,2025-09-10 12:00:00,81.1756,22.70436
Shadipur,28.651,77.162,2025-09-10 13:00:00,97.20212,22.73214
Shadipur,28.651,77.162,2025-09-10 14:00:00,76.29092,24.337227
Shadipur,28.651,77.162,2025-09-10 15:00:00,96.87004,27.705496
Shadipur,28.651,77.162,2025-09-10 16:00:00,72.28166,31.605324
Shadipur,28.651,77.162,2025-09-10 17:00:00,91.2686,24.863691
Shadipur,28.651,77.162,2025-09-10 18:00:00,78.93305,26.959518
Shadipur,28.651,77.162,2025-09-10 19:00:00,85.513824,17.685387
Shadipur,28.651,77.162,2025-09-10 20:00:00,86.691505,16.597082
Shadipur,28.651,77.162,2025-09-10 21:00:00,86.31217,18.359491
Shadipur,28.651,77.162,2025-09-10 22:00:00,86.55092,16.762852
Shadipur,28.651,77.162,2025-09-10 23:00:00,85.07159,18.704151
Shadipur,28.651,77.162,2025-09-11 00:00:00,92.95748,17.013151
Shadipur,28.651,77.162,2025-09-11 01:00:00,92.73874,17.51853
Shadipur,28.651,77.162,2025-09-11 02:00:00,85.29231,15.497389
Shadipur,28.651,77.162,2025-09-11 03:00:00,91.16941,16.93017
Shadipur,28.651,77.162,2025-09-11 04:00:00,84.03909,19.401518
Shadipur,28.651,77.162,2025-09-11 05:00:00,92.09704,16.340126
Shadipur,28.651,77.162,2025-09-11 06:00:00,84.8505,17.82623
Shadipur,28.651,77.162,2025-09-11 07:00:00,91.293594,16.366539
Shadipur,28.651,77.162,2025-09-11 08:00:00,84.709885,19.842834
Shadipur,28.651,77.162,2025-09-11 09:00:00,89.991295,17.138582
Shadipur,28.651,77.162,2025-09-11 10:00:00,86.850266,17.835924
Shadipur,28.651,77.162,2025-09-11 11:00:00,89.89097,21.198912
Shadipur,28.651,77.162,2025-09-11 12:00:00,86.06362,24.739944
Shadipur,28.651,77.162,2025-09-11 13:00:00,86.510796,33.50885
Shadipur,28.651,77.162,2025-09-11 14:00:00,80.48721,32.56531
Shadipur,28.651,77.162,2025-09-11 15:00:00,86.810974,27.408693
Shadipur,28.651,77.162,2025-09-11 16:00:00,82.48345,33.343006
Shadipur,28.651,77.162,2025-09-11 17:00:00,83.58839,26.070427
Shadipur,28.651,77.162,2025-09-11 18:00:00,90.08571,24.589684
Shadipur,28.651,77.162,2025-09-11 19:00:00,75.27352,23.423895
Shadipur,28.651,77.162,2025-09-11 20:00:00,100.17779,11.482068
Shadipur,28.651,77.162,2025-09-11 21:00:00,76.57188,21.49211
Shadipur,28.651,77.162,2025-09-11 22:00:00,99.15723,9.7141485
Sirifort,28.5535,77.2197,2025-09-09 23:00:00,35.1125,15.006043
Sirifort,28.5535,77.2197,2025-09-10 00:00:00,38.459965,20.58699
Sirifort,28.5535,77.2197,2025-09-10 01:00:00,37.532417,20.163052
Sirifort,28.5535,77.2197,2025-09-10 02:00:00,36.126396,19.608967
Sirifort,28.5535,77.2197,2025-09-10 03:00:00,35.554306,20.014473
Sirifort,28.5535,77.2197,2025-09-10 04:00:00,35.125526,19.708717
Sirifort,28.5535,77.2197,2025-09-10 05:00:00,35.80206,20.094805
Sirifort,28.5535,77.2197,2025-09-10 06:00:00,35.583443,19.708717
Sirifort,28.5535,77.2197,2025-09-10 07:00:00,35.666664,20.094805
Sirifort,28.5535,77.2197,2025-09-10 08:00:00,35.905,19.708717
Sirifort,28.5535,77.2197,2025-09-10 09:00:00,37.15589,20.127157
Sirifort,28.5535,77.2197,2025-09-10 10:00:00,36.946243,22.263813
Sirifort,28.5535,77.2197,2025-09-10 11:00:00,37.31317,23.717585
Sirifort,28.5535,77.2197,2025-09-10 12:00:00,36.20338,32.561222
Sirifort,28.5535,77.2197,2025-09-10 13:00:00,34.278492,35.080235
Sirifort,28.5535,77.2197,2025-09-10 14:00:00,34.940987,36.586094
Sirifort,28.5535,77.2197,2025-09-10 15:00:00,33.29897,36.99359
Sirifort,28.5535,77.2197,2025-09-10 16:00:00,34.214462,36.944164
Sirifort,28.5535,77.2197,2025-09-10 17:00:00,34.85455,37.242615
Sirifort,28.5535,77.2197,2025-09-10 18:00:00,35.53481,30.66958
Sirifort,28.5535,77.2197,2025-09-10 19:00:00,40.149704,23.825327
Sirifort,28.5535,77.2197,2025-09-10 20:00:00,41.352757,21.223322
Sirifort,28.5535,77.2197,2025-09-10 21:00:00,47.28635,16.743635
Sirifort,28.5535,77.2197,2025-09-10 22:00:00,57.0357,14.770837
Sirifort,28.5535,77.2197,2025-09-10 23:00:00,83.054214,14.697385
Sirifort,28.5535,77.2197,2025-09-11 00:00:00,80.22553,24.834942
Sirifort,28.5535,77.2197,2025-09-11 01:00:00,77.5959,26.516544
Sirifort,28.5535,77.2197,2025-09-11 02:00:00,78.042145,25.363625
Sirifort,28.5535,77.2197,2025-09-11 03:00:00,76.81733,25.693977
Sirifort,28.5535,77.2197,2025-09-11 04:00:00,79.408066,25.684673
Sirifort,28.5535,77.2197,2025-09-11 05:00:00,75.356766,26.436787
Sirifort,28.5535,77.2197,2025-09-11 06:00:00,80.41027,22.957691
Sirifort,28.5535,77.2197,2025-09-11 07:00:00,80.493866,23.391125
Sirifort,28.5535,77.2197,2025-09-11 08:00:00,80.38638,25.153112
Sirifort,28.5535,77.2197,2025-09-11 09:00:00,73.66658,26.378717
Sirifort,28.5535,77.2197,2025-09-11 10:00:00,79.13532,26.860476
Sirifort,28.5535,77.2197,2025-09-11 11:00:00,73.81028,28.490889
Sirifort,28.5535,77.2197,2025-09-11 12:00:00,77.61266,25.965805
Sirifort,28.5535,77.2197,2025-09-11 13:00:00,74.32839,33.287823
Sirifort,28.5535,77.2197,2025-09-11 14:00:00,73.617386,29.233606
Sirifort,28.5535,77.2197,2025-09-11 15:00:00,74.68815,28.56864
Sirifort,28.5535,77.2197,2025-09-11 16:00:00,74.92258,29.076815
Sirifort,28.5535,77.2197,2025-09-11 17:00:00,74.64887,29.692919
Sirifort,28.5535,77.2197,2025-09-11 18:00:00,78.59638,23.974222
Sirifort,28.5535,77.2197,2025-09-11 19:00:00,73.112404,23.05963
Sirifort,28.5535,77.2197,2025-09-11 20:00:00,83.309105,14.272951
Sirifort,28.5535,77.2197,2025-09-11 21:00:00,72.22353,19.46619
Sirifort,28.5535,77.2197,2025-09-11 22:00:00,81.68883,13.751277
Sonia vihar,28.7287,77.2587,2025-09-09 23:00:00,55.45056,7.8687162
Sonia vihar,28.7287,77.2587,2025-09-10 00:00:00,63.08448,25.067272
Sonia vihar,28.7287,77.2587,2025-09-10 01:00:00,80.620605,19.140848
Sonia vihar,28.7287,77.2587,2025-09-10 02:00:00,78.33052,21.861849
Sonia vihar,28.7287,77.2587,2025-09-10 03:00:00,87.20417,18.651108
Sonia vihar,28.7287,77.2587,2025-09-10 04:00:00,75.884384,24.13583
Sonia vihar,28.7287,77.2587,2025-09-10 05:00:00,87.14606,17.922487
Sonia vihar,28.7287,77.2587,2025-09-10 06:00:00,76.46692,24.052525
Sonia vihar,28.7287,77.2587,2025-09-10 07:00:00,85.995766,18.14935
Sonia vihar,28.7287,77.2587,2025-09-10 08:00:00,76.63218,24.641106
Sonia vihar,28.7287,77.2587,2025-09-10 09:00:00,81.69797,19.425632
Sonia vihar,28.7287,77.2587,2025-09-10 10:00:00,78.89391,24.407497
Sonia vihar,28.7287,77.2587,2025-09-10 11:00:00,78.84795,28.256441
Sonia vihar,28.7287,77.2587,2025-09-10 12:00:00,77.62637,33.0939
Sonia vihar,28.7287,77.2587,2025-09-10 13:00:00,76.20168,43.17881
Sonia vihar,28.7287,77.2587,2025-09-10 14:00:00,77.52132,31.139294
Sonia vihar,28.7287,77.2587,2025-09-10 15:00:00,76.30759,43.17881
Sonia vihar,28.7287,77.2587,2025-09-10 16:00:00,77.52132,31.139294
Sonia vihar,28.7287,77.2587,2025-09-10 17:00:00,76.30759,41.872982
Sonia vihar,28.7287,77.2587,2025-09-10 18:00:00,81.55451,26.650257
Sonia vihar,28.7287,77.2587,2025-09-10 19:00:00,74.0327,30.152931
Sonia vihar,28.7287,77.2587,2025-09-10 20:00:00,85.19179,23.793875
Sonia vihar,28.7287,77.2587,2025-09-10 21:00:00,77.83871,22.761433
Sonia vihar,28.7287,77.2587,2025-09-10 22:00:00,87.64273,21.38248
Sonia vihar,28.7287,77.2587,2025-09-10 23:00:00,75.86503,23.562534
Sonia vihar,28.7287,77.2587,2025-09-11 00:00:00,93.01214,16.85734
Sonia vihar,28.7287,77.2587,2025-09-11 01:00:00,66.88058,20.640661
Sonia vihar,28.7287,77.2587,2025-09-11 02:00:00,80.14567,18.502602
Sonia vihar,28.7287,77.2587,2025-09-11 03:00:00,79.835,21.727547
Sonia vihar,28.7287,77.2587,2025-09-11 04:00:00,84.25644,18.411287
Sonia vihar,28.7287,77.2587,2025-09-11 05:00:00,75.53478,24.455784
Sonia vihar,28.7287,77.2587,2025-09-11 06:00:00,85.60827,17.529823
Sonia vihar,28.7287,77.2587,2025-09-11 07:00:00,76.08763,23.687475
Sonia vihar,28.7287,77.2587,2025-09-11 08:00:00,85.924706,17.122286
Sonia vihar,28.7287,77.2587,2025-09-11 09:00:00,74.812294,22.606623
Sonia vihar,28.7287,77.2587,2025-09-11 10:00:00,89.38464,20.356289
Sonia vihar,28.7287,77.2587,2025-09-11 11:00:00,60.017284,28.995745
Sonia vihar,28.7287,77.2587,2025-09-11 12:00:00,63.47461,32.56054
Sonia vihar,28.7287,77.2587,2025-09-11 13:00:00,71.13441,44.257195
Sonia vihar,28.7287,77.2587,2025-09-11 14:00:00,72.040344,30.802671
Sonia vihar,28.7287,77.2587,2025-09-11 15:00:00,72.42924,43.049656
Sonia vihar,28.7287,77.2587,2025-09-11 16:00:00,71.80451,30.658705
Sonia vihar,28.7287,77.2587,2025-09-11 17:00:00,71.71829,41.743828
Sonia vihar,28.7287,77.2587,2025-09-11 18:00:00,74.83909,26.227276
Sonia vihar,28.7287,77.2587,2025-09-11 19:00:00,79.13829,28.455435
Sonia vihar,28.7287,77.2587,2025-09-11 20:00:00,78.03295,25.84193
Sonia vihar,28.7287,77.2587,2025-09-11 21:00:00,80.45107,19.96451
Sonia vihar,28.7287,77.2587,2025-09-11 22:00:00,79.89804,22.052912
Sri Aurobindo,28.5287,77.1873,2025-09-09 23:00:00,34.302994,12.0324955
Sri Aurobindo,28.5287,77.1873,2025-09-10 00:00:00,23.274893,19.493198
Sri Aurobindo,28.5287,77.1873,2025-09-10 01:00:00,39.732258,14.37746
Sri Aurobindo,28.5287,77.1873,2025-09-10 02:00:00,33.091824,16.71358
Sri Aurobindo,28.5287,77.1873,2025-09-10 03:00:00,32.551983,16.012032
Sri Aurobindo,28.5287,77.1873,2025-09-10 04:00:00,34.425495,16.680729
Sri Aurobindo,28.5287,77.1873,2025-09-10 05:00:00,33.312325,16.39279
Sri Aurobindo,28.5287,77.1873,2025-09-10 06:00:00,33.16954,16.32594
Sri Aurobindo,28.5287,77.1873,2025-09-10 07:00:00,34.027954,16.32594
Sri Aurobindo,28.5287,77.1873,2025-09-10 08:00:00,34.564777,16.38488
Sri Aurobindo,28.5287,77.1873,2025-09-10 09:00:00,35.27524,16.729961
Sri Aurobindo,28.5287,77.1873,2025-09-10 10:00:00,35.902416,17.629688
Sri Aurobindo,28.5287,77.1873,2025-09-10 11:00:00,34.100193,22.416658
Sri Aurobindo,28.5287,77.1873,2025-09-10 12:00:00,39.842762,32.12801
Sri Aurobindo,28.5287,77.1873,2025-09-10 13:00:00,37.889244,43.210213
Sri Aurobindo,28.5287,77.1873,2025-09-10 14:00:00,41.897804,46.748623
Sri Aurobindo,28.5287,77.1873,2025-09-10 15:00:00,41.63969,40.96913
Sri Aurobindo,28.5287,77.1873,2025-09-10 16:00:00,38.252113,45.1121
Sri Aurobindo,28.5287,77.1873,2025-09-10 17:00:00,42.203537,45.17756
Sri Aurobindo,28.5287,77.1873,2025-09-10 18:00:00,42.907536,29.069893
Sri Aurobindo,28.5287,77.1873,2025-09-10 19:00:00,43.025394,20.869799
Sri Aurobindo,28.5287,77.1873,2025-09-10 20:00:00,46.674355,13.229642
Sri Aurobindo,28.5287,77.1873,2025-09-10 21:00:00,48.11298,13.743854
Sri Aurobindo,28.5287,77.1873,2025-09-10 22:00:00,51.418007,12.9789505
Sri Aurobindo,28.5287,77.1873,2025-09-10 23:00:00,44.701664,14.128542
Sri Aurobindo,28.5287,77.1873,2025-09-11 00:00:00,39.986107,15.172813
Sri Aurobindo,28.5287,77.1873,2025-09-11 01:00:00,33.957527,15.204359
Sri Aurobindo,28.5287,77.1873,2025-09-11 02:00:00,35.245476,16.069233
Sri Aurobindo,28.5287,77.1873,2025-09-11 03:00:00,33.143044,16.408834
Sri Aurobindo,28.5287,77.1873,2025-09-11 04:00:00,32.51212,16.171082
Sri Aurobindo,28.5287,77.1873,2025-09-11 05:00:00,35.042763,16.300396
Sri Aurobindo,28.5287,77.1873,2025-09-11 06:00:00,33.8692,16.356121
Sri Aurobindo,28.5287,77.1873,2025-09-11 07:00:00,34.196114,16.171082
Sri Aurobindo,28.5287,77.1873,2025-09-11 08:00:00,34.605175,16.362925
Sri Aurobindo,28.5287,77.1873,2025-09-11 09:00:00,36.133656,16.57511
Sri Aurobindo,28.5287,77.1873,2025-09-11 10:00:00,34.927036,17.245735
Sri Aurobindo,28.5287,77.1873,2025-09-11 11:00:00,34.415695,20.284859
Sri Aurobindo,28.5287,77.1873,2025-09-11 12:00:00,39.133343,31.763765
Sri Aurobindo,28.5287,77.1873,2025-09-11 13:00:00,37.422695,42.845787
Sri Aurobindo,28.5287,77.1873,2025-09-11 14:00:00,41.543972,46.524845
Sri Aurobindo,28.5287,77.1873,2025-09-11 15:00:00,41.56025,41.43247
Sri Aurobindo,28.5287,77.1873,2025-09-11 16:00:00,40.45853,45.345524
Sri Aurobindo,28.5287,77.1873,2025-09-11 17:00:00,41.43768,41.43249
Sri Aurobindo,28.5287,77.1873,2025-09-11 18:00:00,42.021854,30.037624
Sri Aurobindo,28.5287,77.1873,2025-09-11 19:00:00,42.29692,21.011118
Sri Aurobindo,28.5287,77.1873,2025-09-11 20:00:00,46.098305,13.84883
Sri Aurobindo,28.5287,77.1873,2025-09-11 21:00:00,41.572365,13.288356
Sri Aurobindo,28.5287,77.1873,2025-09-11 22:00:00,39.20198,13.68686
Vivek Vihar,28.67,77.315,2025-09-09 23:00:00,71.944466,4.7565312
Vivek Vihar,28.67,77.315,2025-09-10 00:00:00,105.47611,13.893191
Vivek Vihar,28.67,77.315,2025-09-10 01:00:00,74.60587,15.966106
Vivek Vihar,28.67,77.315,2025-09-10 02:00:00,95.668,10.439351
Vivek Vihar,28.67,77.315,2025-09-10 03:00:00,68.92059,16.368279
Vivek Vihar,28.67,77.315,2025-09-10 04:00:00,89.90446,9.767722
Vivek Vihar,28.67,77.315,2025-09-10 05:00:00,72.9683,18.347492
Vivek Vihar,28.67,77.315,2025-09-10 06:00:00,93.35367,9.789314
Vivek Vihar,28.67,77.315,2025-09-10 07:00:00,69.98862,17.752378
Vivek Vihar,28.67,77.315,2025-09-10 08:00:00,90.61288,11.003477
Vivek Vihar,28.67,77.315,2025-09-10 09:00:00,66.94194,17.001041
Vivek Vihar,28.67,77.315,2025-09-10 10:00:00,87.202415,11.635417
Vivek Vihar,28.67,77.315,2025-09-10 11:00:00,78.27679,23.163788
Vivek Vihar,28.67,77.315,2025-09-10 12:00:00,93.29098,22.367666
Vivek Vihar,28.67,77.315,2025-09-10 13:00:00,62.540897,23.66235
Vivek Vihar,28.67,77.315,2025-09-10 14:00:00,86.570465,30.465048
Vivek Vihar,28.67,77.315,2025-09-10 15:00:00,78.33693,29.537626
Vivek Vihar,28.67,77.315,2025-09-10 16:00:00,84.4487,26.974659
Vivek Vihar,28.67,77.315,2025-09-10 17:00:00,80.11808,28.612299
Vivek Vihar,28.67,77.315,2025-09-10 18:00:00,86.79961,23.501457
Vivek Vihar,28.67,77.315,2025-09-10 19:00:00,86.33996,17.161802
Vivek Vihar,28.67,77.315,2025-09-10 20:00:00,86.751945,12.226597
Vivek Vihar,28.67,77.315,2025-09-10 21:00:00,85.577675,19.818401
Vivek Vihar,28.67,77.315,2025-09-10 22:00:00,84.53615,15.027408
Vivek Vihar,28.67,77.315,2025-09-10 23:00:00,83.03279,15.058096
Vivek Vihar,28.67,77.315,2025-09-11 00:00:00,91.103035,12.122485
Vivek Vihar,28.67,77.315,2025-09-11 01:00:00,72.77309,18.363363
Vivek Vihar,28.67,77.315,2025-09-11 02:00:00,93.20394,9.671488
Vivek Vihar,28.67,77.315,2025-09-11 03:00:00,70.43826,16.513288
Vivek Vihar,28.67,77.315,2025-09-11 04:00:00,91.24831,9.667949
Vivek Vihar,28.67,77.315,2025-09-11 05:00:00,69.94811,17.045034
Vivek Vihar,28.67,77.315,2025-09-11 06:00:00,91.23322,9.755427
Vivek Vihar,28.67,77.315,2025-09-11 07:00:00,70.465706,17.81747
Vivek Vihar,28.67,77.315,2025-09-11 08:00:00,89.74801,10.742782
Vivek Vihar,28.67,77.315,2025-09-11 09:00:00,68.72864,16.899076
Vivek Vihar,28.67,77.315,2025-09-11 10:00:00,88.93726,10.572979
Vivek Vihar,28.67,77.315,2025-09-11 11:00:00,74.335266,22.396372
Vivek Vihar,28.67,77.315,2025-09-11 12:00:00,101.83001,19.042795
Vivek Vihar,28.67,77.315,2025-09-11 13:00:00,59.45118,29.694271
Vivek Vihar,28.67,77.315,2025-09-11 14:00:00,74.656456,28.40471
Vivek Vihar,28.67,77.315,2025-09-11 15:00:00,88.643486,26.830826
Vivek Vihar,28.67,77.315,2025-09-11 16:00:00,73.340996,31.041466
Vivek Vihar,28.67,77.315,2025-09-11 17:00:00,86.900764,25.279388
Vivek Vihar,28.67,77.315,2025-09-11 18:00:00,81.30729,24.621454
Vivek Vihar,28.67,77.315,2025-09-11 19:00:00,88.1934,15.667496
Vivek Vihar,28.67,77.315,2025-09-11 20:00:00,83.06823,12.213027
Vivek Vihar,28.67,77.315,2025-09-11 21:00:00,87.89204,18.594332
Vivek Vihar,28.67,77.315,2025-09-11 22:00:00,82.647705,13.494503
Wazirpur,28.705,77.166,2025-09-09 23:00:00,94.51627,23.639198
Wazirpur,28.705,77.166,2025-09-10 00:00:00,86.07126,25.01567
Wazirpur,28.705,77.166,2025-09-10 01:00:00,91.507545,29.46105
Wazirpur,28.705,77.166,2025-09-10 02:00:00,74.203575,27.09521
Wazirpur,28.705,77.166,2025-09-10 03:00:00,99.878204,24.252146
Wazirpur,28.705,77.166,2025-09-10 04:00:00,72.76184,26.569416
Wazirpur,28.705,77.166,2025-09-10 05:00:00,96.13475,24.577919
Wazirpur,28.705,77.166,2025-09-10 06:00:00,72.37934,26.242142
Wazirpur,28.705,77.166,2025-09-10 07:00:00,95.87987,25.173634
Wazirpur,28.705,77.166,2025-09-10 08:00:00,72.43524,25.809969
Wazirpur,28.705,77.166,2025-09-10 09:00:00,95.57117,26.556446
Wazirpur,28.705,77.166,2025-09-10 10:00:00,72.311966,30.330462
Wazirpur,28.705,77.166,2025-09-10 11:00:00,97.174515,32.17822
Wazirpur,28.705,77.166,2025-09-10 12:00:00,72.74568,39.766827
Wazirpur,28.705,77.166,2025-09-10 13:00:00,98.346306,39.932377
Wazirpur,28.705,77.166,2025-09-10 14:00:00,73.42144,42.82396
Wazirpur,28.705,77.166,2025-09-10 15:00:00,99.37366,39.3219
Wazirpur,28.705,77.166,2025-09-10 16:00:00,70.01861,42.95837
Wazirpur,28.705,77.166,2025-09-10 17:00:00,97.654915,38.70144
Wazirpur,28.705,77.166,2025-09-10 18:00:00,74.81617,38.032677
Wazirpur,28.705,77.166,2025-09-10 19:00:00,91.05254,26.150911
Wazirpur,28.705,77.166,2025-09-10 20:00:00,70.73705,35.053535
Wazirpur,28.705,77.166,2025-09-10 21:00:00,89.358475,25.470018
Wazirpur,28.705,77.166,2025-09-10 22:00:00,71.98371,31.183714
Wazirpur,28.705,77.166,2025-09-10 23:00:00,91.882805,26.62819
Wazirpur,28.705,77.166,2025-09-11 00:00:00,78.36852,27.064138
Wazirpur,28.705,77.166,2025-09-11 01:00:00,92.992,24.858555
Wazirpur,28.705,77.166,2025-09-11 02:00:00,71.3867,25.303219
Wazirpur,28.705,77.166,2025-09-11 03:00:00,93.49789,25.074923
Wazirpur,28.705,77.166,2025-09-11 04:00:00,69.58618,26.132816
Wazirpur,28.705,77.166,2025-09-11 05:00:00,92.10844,25.074724
Wazirpur,28.705,77.166,2025-09-11 06:00:00,71.2368,25.086287
Wazirpur,28.705,77.166,2025-09-11 07:00:00,93.390274,25.074923
Wazirpur,28.705,77.166,2025-09-11 08:00:00,69.53459,26.049511
Wazirpur,28.705,77.166,2025-09-11 09:00:00,93.219666,26.441494
Wazirpur,28.705,77.166,2025-09-11 10:00:00,70.621185,30.410234
Wazirpur,28.705,77.166,2025-09-11 11:00:00,93.39196,32.13114
Wazirpur,28.705,77.166,2025-09-11 12:00:00,69.143105,40.313873
Wazirpur,28.705,77.166,2025-09-11 13:00:00,94.68655,39.552204
Wazirpur,28.705,77.166,2025-09-11 14:00:00,68.644035,42.20829
Wazirpur,28.705,77.166,2025-09-11 15:00:00,94.9638,39.02132
Wazirpur,28.705,77.166,2025-09-11 16:00:00,66.602005,42.911873
Wazirpur,28.705,77.166,2025-09-11 17:00:00,92.233315,38.867138
Wazirpur,28.705,77.166,2025-09-11 18:00:00,74.09269,36.81577
Wazirpur,28.705,77.166,2025-09-11 19:00:00,89.695946,25.915823
Wazirpur,28.705,77.166,2025-09-11 20:00:00,71.96191,36.066303
Wazirpur,28.705,77.166,2025-09-11 21:00:00,89.81088,24.204376
Wazirpur,28.705,77.166,2025-09-11 22:00:00,78.455894,30.882807
najafgarh,28.6092,76.9798,2025-09-09 23:00:00,78.59401,22.6885
najafgarh,28.6092,76.9798,2025-09-10 00:00:00,72.64489,19.64512
najafgarh,28.6092,76.9798,2025-09-10 01:00:00,76.83513,18.929338
najafgarh,28.6092,76.9798,2025-09-10 02:00:00,69.98043,18.919813
najafgarh,28.6092,76.9798,2025-09-10 03:00:00,71.73039,18.2351
najafgarh,28.6092,76.9798,2025-09-10 04:00:00,69.86967,20.002178
najafgarh,28.6092,76.9798,2025-09-10 05:00:00,72.32245,17.78451
najafgarh,28.6092,76.9798,2025-09-10 06:00:00,72.0804,20.002178
najafgarh,28.6092,76.9798,2025-09-10 07:00:00,73.218994,18.615894
najafgarh,28.6092,76.9798,2025-09-10 08:00:00,72.29164,19.960293
najafgarh,28.6092,76.9798,2025-09-10 09:00:00,70.73715,22.471186
najafgarh,28.6092,76.9798,2025-09-10 10:00:00,71.7687,25.342178
najafgarh,28.6092,76.9798,2025-09-10 11:00:00,72.87193,37.68638
najafgarh,28.6092,76.9798,2025-09-10 12:00:00,73.49733,42.926594
najafgarh,28.6092,76.9798,2025-09-10 13:00:00,70.87091,50.734993
najafgarh,28.6092,76.9798,2025-09-10 14:00:00,69.3331,45.468678
najafgarh,28.6092,76.9798,2025-09-10 15:00:00,70.86473,43.27517
najafgarh,28.6092,76.9798,2025-09-10 16:00:00,70.23738,51.70026
najafgarh,28.6092,76.9798,2025-09-10 17:00:00,68.787766,43.10305
najafgarh,28.6092,76.9798,2025-09-10 18:00:00,72.94507,41.421562
najafgarh,28.6092,76.9798,2025-09-10 19:00:00,68.06813,33.655487
najafgarh,28.6092,76.9798,2025-09-10 20:00:00,77.45868,25.607512
najafgarh,28.6092,76.9798,2025-09-10 21:00:00,69.13378,26.210617
najafgarh,28.6092,76.9798,2025-09-10 22:00:00,74.94439,26.491308
najafgarh,28.6092,76.9798,2025-09-10 23:00:00,70.87566,26.271666
najafgarh,28.6092,76.9798,2025-09-11 00:00:00,77.912994,21.650787
najafgarh,28.6092,76.9798,2025-09-11 01:00:00,73.127975,18.170778
najafgarh,28.6092,76.9798,2025-09-11 02:00:00,72.43515,19.842466
najafgarh,28.6092,76.9798,2025-09-11 03:00:00,74.59766,18.97004
najafgarh,28.6092,76.9798,2025-09-11 04:00:00,74.0291,18.72666
najafgarh,28.6092,76.9798,2025-09-11 05:00:00,72.29709,19.714195
najafgarh,28.6092,76.9798,2025-09-11 06:00:00,73.29801,18.97004
najafgarh,28.6092,76.9798,2025-09-11 07:00:00,73.43376,18.934195
najafgarh,28.6092,76.9798,2025-09-11 08:00:00,73.78038,18.934195
najafgarh,28.6092,76.9798,2025-09-11 09:00:00,71.89423,22.371458
najafgarh,28.6092,76.9798,2025-09-11 10:00:00,73.7373,24.505754
najafgarh,28.6092,76.9798,2025-09-11 11:00:00,73.70425,37.309784
najafgarh,28.6092,76.9798,2025-09-11 12:00:00,72.63158,42.072575
najafgarh,28.6092,76.9798,2025-09-11 13:00:00,68.97057,48.800877
najafgarh,28.6092,76.9798,2025-09-11 14:00:00,67.53569,40.405907
najafgarh,28.6092,76.9798,2025-09-11 15:00:00,74.32614,47.150948
najafgarh,28.6092,76.9798,2025-09-11 16:00:00,69.88148,45.67938
najafgarh,28.6092,76.9798,2025-09-11 17:00:00,70.5123,41.3667
najafgarh,28.6092,76.9798,2025-09-11 18:00:00,70.94295,40.347435
najafgarh,28.6092,76.9798,2025-09-11 19:00:00,67.73731,31.017622
najafgarh,28.6092,76.9798,2025-09-11 20:00:00,80.67349,24.338518
najafgarh,28.6092,76.9798,2025-09-11 21:00:00,68.00669,27.032318
najafgarh,28.6092,76.9798,2025-09-11 22:00:00,79.42861,26.126015
narela,28.852,77.092,2025-09-09 23:00:00,40.250706,4.7789316
narela,28.852,77.092,2025-09-10 00:00:00,34.416252,48.426086
narela,28.852,77.092,2025-09-10 01:00:00,46.519875,81.49595
narela,28.852,77.092,2025-09-10 02:00:00,40.19501,83.48918
narela,28.852,77.092,2025-09-10 03:00:00,39.339222,85.46424
narela,28.852,77.092,2025-09-10 04:00:00,38.858944,73.32221
narela,28.852,77.092,2025-09-10 05:00:00,39.490868,76.44179
narela,28.852,77.092,2025-09-10 06:00:00,38.72595,73.363266
narela,28.852,77.092,2025-09-10 07:00:00,39.904736,76.439354
narela,28.852,77.092,2025-09-10 08:00:00,39.151474,78.310356
narela,28.852,77.092,2025-09-10 09:00:00,40.48459,72.065575
narela,28.852,77.092,2025-09-10 10:00:00,41.227055,68.27981
narela,28.852,77.092,2025-09-10 11:00:00,42.12267,68.87343
narela,28.852,77.092,2025-09-10 12:00:00,41.732304,68.99102
narela,28.852,77.092,2025-09-10 13:00:00,42.205982,66.68913
narela,28.852,77.092,2025-09-10 14:00:00,42.46044,66.73786
narela,28.852,77.092,2025-09-10 15:00:00,42.46044,66.79424
narela,28.852,77.092,2025-09-10 16:00:00,42.46044,67.43619
narela,28.852,77.092,2025-09-10 17:00:00,42.46044,65.65288
