valid_time,t2m,d2m,u10,v10,sp
2025-06-01 00:00:00,302.72809,291.43157444444444,1.5179851722222222,3.1698088,97300.48155555555
2025-06-01 01:00:00,302.9098544444444,291.94906888888886,2.3810939777777778,3.284274077777778,97387.66277777778
2025-06-01 02:00:00,304.20124444444446,293.3328666666667,3.0055426444444446,2.8883697555555554,97412.46266666666
2025-06-01 03:00:00,304.4320333333333,294.0400266666667,4.692144255555555,1.5728563155555557,97438.594
2025-06-01 04:00:00,304.7007811111111,294.5955422222222,5.212473366666667,-0.45846970344444443,97461.54388888889
2025-06-01 05:00:00,306.93720777777776,294.8249411111111,4.673703622222223,-1.3493895,97471.22833333333
2025-06-01 06:00:00,309.04902555555554,294.8299211111111,4.189557922222223,-1.2851467055555554,97457.35866666667
2025-06-01 07:00:00,309.53281555555554,295.0786311111111,3.8635797444444444,-1.1235847333333333,97422.28966666666
2025-06-01 08:00:00,311.23712777777774,294.8718733333333,3.6145273777777778,-0.9422470788888889,97360.91611111112
2025-06-01 09:00:00,311.39187888888887,294.75798888888886,3.555021177777778,-0.6867933222222222,97275.75344444445
2025-06-01 10:00:00,306.6902522222222,295.5059677777778,4.172273844444444,-0.3115492988888889,97272.30066666666
2025-06-01 11:00:00,304.13042,296.44655666666665,4.5607465,0.5205701133333334,97265.75755555555
2025-06-01 12:00:00,301.76614555555557,295.60420666666664,3.984189222222222,1.2516104855555554,97240.72777777778
2025-06-01 13:00:00,302.78590888888886,295.05668777777777,2.8871006444444443,1.436343288888889,97234.87733333332
2025-06-01 14:00:00,302.49071333333336,295.83026666666666,1.8005258666666668,1.1714556377777778,97233.659
2025-06-01 15:00:00,301.6798266666667,295.9615177777778,1.7674674000000001,1.2854209477777778,97247.02488888889
2025-06-01 16:00:00,300.8184711111111,295.85538444444444,2.2179656555555556,1.116299379111111,97283.369
2025-06-01 17:00:00,300.18003,295.8641411111111,2.269450622222222,0.3792819184444445,97337.68544444445
2025-06-01 18:00:00,300.07404,295.26731777777775,2.603997988888889,0.20747522677777777,97344.19622222224
2025-06-01 19:00:00,300.4432233333334,294.66396000000003,2.453726122222222,0.4769185518888889,97313.1361111111
2025-06-01 20:00:00,300.07681444444444,294.35280222222224,2.0637695444444444,0.8743801377777778,97241.59388888889
2025-06-01 21:00:00,300.11334111111114,294.32296777777776,2.045486455555556,1.0760803155555556,97195.11322222222
2025-06-01 22:00:00,300.3669511111111,292.6878644444444,0.7000061113333333,1.3101661255555554,97224.739
2025-06-01 23:00:00,300.37533777777776,292.37641888888885,-0.07116456333333335,0.5228301700000001,97261.53544444445
2025-06-02 00:00:00,301.3126633333334,292.7792522222222,-1.2286078988888889,0.025945425333333327,97317.1461111111
2025-06-02 01:00:00,301.20020666666665,293.17263222222226,-2.2741242444444447,-0.07887378499999999,97400.84222222221
2025-06-02 02:00:00,302.19244888888886,292.8369888888889,-2.037427055555556,0.4359445002222222,97442.90044444444
2025-06-02 03:00:00,302.5719611111111,292.8067422222222,-1.3624370333333333,0.8483922677777778,97478.47588888889
2025-06-02 04:00:00,302.7905866666667,293.00384888888885,-0.639419144888889,0.8081731344444445,97481.054
2025-06-02 05:00:00,305.7338933333333,293.4786411111111,0.0020306247777777922,0.45470282999999995,97458.9721111111
2025-06-02 06:00:00,307.19055000000003,293.4178033333333,0.6000554244444445,0.25818519344444446,97449.59844444443
