to date,no2,ozone,city,hour,weekday,month,weekofyear,hour_sin,hour_cos,dayofyear_sin,dayofyear_cos,season,no2_lag_1,no2_lag_2,no2_lag_3,no2_lag_6,no2_lag_12,no2_lag_24,no2_rollmean_3,no2_rollmean_6,no2_rollmean_12,no2_rollmean_24,no2_prev_day,ozone_lag_1,ozone_lag_2,ozone_lag_3,ozone_lag_6,ozone_lag_12,ozone_lag_24,ozone_rollmean_3,ozone_rollmean_6,ozone_rollmean_12,ozone_rollmean_24,ozone_prev_day,target_no2_24h,target_no2_48h,target_o3_24h,target_o3_48h
2025-08-31 00:00:00,32.35454545454546,16.95484848484848,Delhi,0,6,8,35,0.0,1.0,-0.8631421280499115,-0.5049610547215202,Summer,34.46090909090909,37.29969696969697,37.15212121212121,26.50878787878788,26.08264705882353,34.7425,34.7050505050505,34.80980587121212,29.694993408348193,27.60152039698455,34.7425,15.72545454545455,13.87818181818182,13.4130303030303,27.74909090909091,30.043125,14.29612903225807,15.519494949494941,16.253939393939405,25.461069286616162,20.751583870458617,14.29612903225807,29.65969696969697,25.00424242424242,16.0365625,19.8240625
2025-08-31 01:00:00,31.10333333333334,16.16333333333333,Delhi,1,6,8,35,0.25881904510252074,0.9659258262890683,-0.8631421280499115,-0.5049610547215202,Summer,32.35454545454546,34.46090909090909,37.29969696969697,30.3871875,24.08970588235294,29.82424242424242,32.63959595959596,34.929163510101006,30.27946236259655,27.654815851530007,29.82424242424242,16.95484848484848,15.72545454545455,13.87818181818182,21.94030303030303,33.9840625,12.8721875,16.28121212121211,15.291111111111121,23.976008522727273,20.888714946847507,12.8721875,28.71333333333333,23.675,16.44125,20.56870967741936
2025-08-31 02:00:00,33.24393939393939,16.64545454545454,Delhi,2,6,8,35,0.49999999999999994,0.8660254037844387,-0.8631421280499115,-0.5049610547215202,Summer,31.10333333333334,32.35454545454546,34.46090909090909,37.204375,23.72147058823529,27.04121212121212,32.23393939393939,34.26909090909091,31.073001429738564,27.913262821226976,27.04121212121212,16.16333333333333,16.95484848484848,15.72545454545455,15.61181818181818,39.3775,12.82806451612903,16.587878787878775,15.463383838383848,22.081671401515152,21.04777286473607,12.82806451612903,25.42787878787879,21.70375,16.81875,21.28935483870968
2025-08-31 03:00:00,27.3930303030303,15.19272727272727,Delhi,3,6,8,35,0.7071067811865476,0.7071067811865476,-0.8631421280499115,-0.5049610547215202,Summer,33.24393939393939,31.10333333333334,32.35454545454546,37.15212121212121,25.65205882352941,26.18606060606061,30.580101010101004,32.64257575757576,31.218082386363633,27.96355322526738,26.18606060606061,16.64545454545454,16.16333333333333,16.95484848484848,13.4130303030303,37.481875,13.3434375,16.000505050505037,15.76000000000001,20.224242424242423,21.124826605266374,13.3434375,24.31606060606061,21.28,19.2015625,21.67290322580645
2025-08-31 04:00:00,27.04757575757576,13.55636363636364,Delhi,4,6,8,35,0.8660254037844386,0.5000000000000001,-0.8631421280499115,-0.5049610547215202,Summer,27.3930303030303,33.24393939393939,31.10333333333334,37.29969696969697,24.2203125,24.47363636363636,29.228181818181813,30.933888888888887,31.453687657828283,28.070800700014853,24.47363636363636,15.19272727272727,16.64545454545454,16.16333333333333,13.87818181818182,37.44939393939394,11.52709677419355,15.13151515151514,15.706363636363646,18.233156565656568,21.209379391190126,11.52709677419355,24.3430303030303,22.1103125,19.455,19.49677419354839
2025-08-31 05:00:00,25.46151515151515,13.50272727272727,Delhi,5,6,8,35,0.9659258262890683,0.25881904510252074,-0.8631421280499115,-0.5049610547215202,Summer,27.04757575757576,27.3930303030303,33.24393939393939,34.46090909090909,23.28875,24.98969696969697,26.6340404040404,29.433989898989896,31.63475142045455,28.090459790923944,24.98969696969697,13.55636363636364,15.19272727272727,16.64545454545454,15.72545454545455,31.96727272727273,11.30677419354839,14.083939393939383,15.335909090909098,16.694444444444446,21.30087743615591,11.30677419354839,24.04333333333333,21.85125,18.43875,18.89322580645161
2025-08-31 06:00:00,24.61636363636364,14.32212121212121,Delhi,6,6,8,35,1.0,6.123233995736766e-17,-0.8631421280499115,-0.5049610547215202,Summer,25.46151515151515,27.04757575757576,27.3930303030303,32.35454545454546,26.50878787878788,24.30030303030303,25.708484848484847,28.14429292929293,31.477049400252525,28.103628982843137,24.30030303030303,13.50272727272727,13.55636363636364,15.19272727272727,16.95484848484848,27.74909090909091,11.27709677419355,13.793737373737367,14.89712121212122,15.575530303030304,21.4277534544029,11.27709677419355,24.39909090909091,24.1271875,17.44125,18.98645161290323
2025-08-31 07:00:00,23.59969696969697,15.23,Delhi,7,6,8,35,0.9659258262890683,-0.25881904510252063,-0.8631421280499115,-0.5049610547215202,Summer,24.61636363636364,25.46151515151515,27.04757575757576,31.10333333333334,30.3871875,25.95235294117647,24.559191919191917,26.893686868686867,30.91142518939394,28.005601650698157,25.95235294117647,14.32212121212121,13.50272727272727,13.55636363636364,16.16333333333333,21.94030303030303,11.45741935483871,14.351616161616152,14.741565656565664,15.016338383838383,21.584944314617957,11.45741935483871,25.09393939393939,26.2975,18.79870967741935,17.02258064516129
2025-08-31 08:00:00,24.63242424242424,18.47666666666667,Delhi,8,6,8,35,0.8660254037844387,-0.4999999999999998,-0.8631421280499115,-0.5049610547215202,Summer,23.59969696969697,24.61636363636364,25.46151515151515,33.24393939393939,37.204375,26.84823529411765,24.282828282828277,25.458434343434345,29.863762626262627,27.913276190210933,26.84823529411765,15.23,14.32212121212121,13.50272727272727,16.64545454545454,15.61181818181818,13.44935483870968,16.009595959595952,15.046767676767686,15.255075757575758,21.794415640782827,13.44935483870968,26.06333333333333,27.2609375,16.684375,16.8641935483871
2025-08-31 09:00:00,24.6103125,20.9415625,Delhi,9,6,8,35,0.7071067811865476,-0.7071067811865475,-0.8631421280499115,-0.5049610547215202,Summer,24.63242424242424,23.59969696969697,24.61636363636364,27.3930303030303,37.15212121212121,23.90212121212121,24.28081123737373,24.994648042929295,28.818611900252524,27.942784160539215,23.90212121212121,18.47666666666667,15.23,14.32212121212121,15.19272727272727,13.4130303030303,16.0003125,18.216076388888883,16.004906881313143,15.882453440656567,22.000301057449494,16.0003125,28.0634375,25.42838709677419,15.87225806451613,18.11633333333333
2025-08-31 10:00:00,24.21625,21.49193548387097,Delhi,10,6,8,35,0.49999999999999994,-0.8660254037844387,-0.8631421280499115,-0.5049610547215202,Summer,24.6103125,24.63242424242424,23.59969696969697,27.04757575757576,37.29969696969697,23.84727272727273,24.48632891414141,24.522760416666667,27.728324652777783,27.95815821356952,23.84727272727273,20.9415625,18.47666666666667,15.23,13.55636363636364,13.87818181818182,20.9909375,20.303388216845875,17.32750218923103,16.516932912797326,22.02117597344412,20.9909375,27.35818181818182,23.80258064516129,16.3840625,19.698
2025-08-31 11:00:00,24.690625,21.01645161290323,Delhi,11,6,8,35,0.258819045102521,-0.9659258262890682,-0.8631421280499115,-0.5049610547215202,Summer,24.21625,24.6103125,24.63242424242424,25.46151515151515,34.46090909090909,22.64878787878788,24.505729166666665,24.394278724747476,26.91413431186869,28.04323476028669,22.64878787878788,21.49193548387097,20.9415625,18.47666666666667,13.50272727272727,15.72545454545455,27.409375,21.149983198924726,18.579789579260353,16.957849335084717,21.75480416564842,27.409375,27.34727272727273,24.95363636363636,16.225,24.764
2025-08-31 12:00:00,25.013125,20.49870967741936,Delhi,12,6,8,35,1.2246467991473532e-16,-1.0,-0.8631421280499115,-0.5049610547215202,Summer,24.690625,24.21625,24.6103125,24.61636363636364,32.35454545454546,26.08264705882353,24.639999999999997,24.460405618686867,26.302349273989893,27.99867134116904,26.08264705882353,21.01645161290323,21.49193548387097,20.9415625,14.32212121212121,16.95484848484848,30.043125,21.002365591397844,19.60922099014338,17.253171101132292,21.357120193874227,30.043125,24.80794117647059,23.231875,18.7428125,25.3596875
2025-08-31 13:00:00,27.00454545454545,24.579375,Delhi,13,6,8,35,-0.2588190451025208,-0.9659258262890683,-0.8631421280499115,-0.5049610547215202,Summer,25.013125,24.690625,24.21625,23.59969696969697,31.10333333333334,24.08970588235294,25.569431818181812,25.027880366161614,25.960783617424244,28.1201229900104,24.08970588235294,20.49870967741936,21.01645161290323,21.49193548387097,15.23,16.16333333333333,33.9840625,22.03151209677419,21.167450156810048,17.954507906687848,20.96525821470756,33.9840625,23.41558823529412,26.6839393939394,24.47757575757576,21.5653125
2025-08-31 14:00:00,27.85151515151515,29.1228125,Delhi,14,6,8,35,-0.4999999999999997,-0.8660254037844388,-0.8631421280499115,-0.5049610547215202,Summer,27.00454545454545,25.013125,24.690625,24.63242424242424,33.24393939393939,23.72147058823529,26.623061868686865,25.56439551767677,25.511414930555556,28.292208180147057,23.72147058823529,24.579375,20.49870967741936,21.01645161290323,18.47666666666667,16.64545454545454,39.3775,24.733632392473112,22.941807795698935,18.9942877362333,20.537979568874228,39.3775,24.18705882352941,26.4715625,30.93515151515152,19.6328125
2025-08-31 15:00:00,26.51647058823529,35.04424242424243,Delhi,15,6,8,35,-0.7071067811865471,-0.7071067811865479,-0.8631421280499115,-0.5049610547215202,Summer,27.85151515151515,27.00454545454545,25.013125,24.6103125,27.3930303030303,25.65205882352941,27.12417706476529,25.88208853238265,25.438368287655972,28.3282253370098,25.65205882352941,29.1228125,24.579375,20.49870967741936,20.9415625,15.19272727272727,37.481875,29.5821433080808,25.292254449739335,20.64858066552623,20.43641154488433,37.481875,25.21941176470588,28.32060606060606,24.96848484848485,22.16
2025-08-31 16:00:00,26.35558823529412,41.78212121212121,Delhi,16,6,8,35,-0.8660254037844385,-0.5000000000000004,-0.8631421280499115,-0.5049610547215202,Summer,26.51647058823529,27.85151515151515,27.00454545454545,24.21625,27.04757575757576,24.2203125,26.907857991681514,26.23864490493167,25.38070266079917,28.417195159313724,24.2203125,35.04424242424243,29.1228125,24.579375,21.49193548387097,13.55636363636364,37.44939393939394,35.316392045454535,28.673952071114382,23.000727130172695,20.616941847914628,37.44939393939394,25.05323529411764,27.901875,21.303125,22.67451612903226
2025-08-31 17:00:00,29.13424242424242,33.750625,Delhi,17,6,8,35,-0.9659258262890683,-0.25881904510252063,-0.8631421280499115,-0.5049610547215202,Summer,26.35558823529412,26.51647058823529,27.85151515151515,24.690625,25.46151515151515,23.28875,27.335433749257273,26.979247808972072,25.68676326685977,28.660757343657156,23.28875,41.78212121212121,35.04424242424243,29.1228125,21.01645161290323,13.50272727272727,31.96727272727273,36.858996212121205,30.796314302297176,24.688051940778752,20.6912481926116,31.96727272727273,25.16484848484849,27.77625,20.85030303030303,20.51741935483871
